X1,X2
-0.09461430805245374,2.986298235615367
1.7945031666468565,4.854042242886458
2.3341153864802093,6.198090768330674
0.9257973400128499,3.2898316889464505
1.7917865597678475,5.156395904452756
1.9475379429238329,4.963432866065977
-0.33341888967227273,2.007664152212061
2.2014722046853468,4.602851620288959
0.9029675618323956,3.5728564817946187
1.3656285803759731,5.852893956979462
0.5046279505748421,2.6122978155499936
2.6858929433563183,7.083972012194359
1.6977371829317818,5.644667022878517
2.847930888926527,7.147470584287097
2.2261260175332414,6.212708760758196
2.0240445308435966,4.037796522536047
1.4957176386743354,5.281666024066047
1.0712562196435447,4.6533923391778185
0.5245231805605833,1.531306296631429
-0.07809305764152352,2.718152471626558
3.0938714246205263,4.8953669672871385
1.1584085963252369,5.145028150746717
0.768435690303656,5.350974044596191
2.870125265197088,6.13704064227106
2.471695606150602,6.087705315726951
0.9038681246262962,3.2993250292399274
3.834453593982066,7.540927491192949
0.8619224243338864,4.19466501484484
0.9424743011876424,2.6003191331071864
0.18910386608077823,4.287610351846395
2.9908098843029736,6.662779065699272
2.019584491428408,5.032599799860513
1.447880178014561,3.878618995989795
2.115555739857401,5.280853140110935
3.1331770597579753,5.223019829169228
1.5089946890701529,3.193809445255746
0.613403511083404,3.9620517829821726
3.503060555536729,6.136750114848011
0.9309806555187848,2.6895219020779937
1.6759598913475284,5.241745823599003
0.9057578999741626,3.495606724588715
1.2599648624280153,5.841443320115543
-0.6851107329200974,2.989308971196306
1.8752277108631188,4.025490019642882
1.9857785550439404,5.684360722338866
0.31726721040217143,4.681749033446451
1.7357730818409023,3.0608911846072857
1.0740540272919221,2.8425454802825874
1.7197599061251814,5.05163511391485
-2.126980910125832,3.6951040809892794
1.0332247070460316,3.7275454410587465
0.4977472212715557,4.310006875408014
0.7898232698373381,5.702399400797026
1.0034283415250427,4.4723025339232105
0.6368704619307252,3.9433181404809177
1.0596161391958876,3.2617234485524547
2.644330861385293,4.617568673141693
0.6482522925292329,4.366714192066962
0.12652697722993622,4.764778728458627
1.1284853780530746,4.819027394164623
2.7436974618284,5.554775477764218
0.36818589445351213,4.109695794556321
1.8165080439621923,4.799284300731274
3.1271258630882404,6.051252596061636
0.33945215994777644,3.7610659713172794
1.0016043672451063,3.956532765735745
1.8653921562811497,4.183249139588717
0.6063042177532728,3.905784535159646
1.33414063638718,3.697081991524751
2.904828437049298,7.450539298744302
2.435937710341827,4.6386115045113785
1.0693692995423296,3.531701051895476
0.15661371427681448,3.588681568033122
1.6274024893899546,3.087518328386988
0.21424349081409022,3.2502673924402155
1.7661336071601823,4.985058285059249
2.9384564308107004,6.701731695135311
3.229148305946178,5.032734969803098
2.303294737224063,6.7435463053217335
1.2270560901429322,5.929456257151127
2.9652939536706056,4.308180228574007
1.8526630951179581,6.341722349033659
1.9553666705698385,4.420102369296247
1.0669635923841874,4.553489058632216
-0.36583642859753507,3.9124284746296865
2.5850872452173537,4.287210197628316
1.7417888055371136,5.089734817792998
2.9446709772549533,5.1434017275203034
1.2044376825752847,4.08809197805156
1.896528123755482,4.108214428620325
2.237167907185529,4.328651073980396
0.08043484413120994,3.9763844329433433
3.7581007582170605,6.155212439456922
3.2721481245402924,5.890091558616018
2.3951223661236627,3.9166188204874848
2.9316795973484293,5.074087071487622
1.2662127769209344,4.297803056377029
2.078418360215344,5.399666786490329
2.166632974310412,4.991806113861275
-0.8273543154188023,3.23247367614091
2.2534234351679148,6.3590617891095675
1.384665737792294,3.0446106948407814
-0.13568201495595766,4.292277182971965
3.071505269990819,5.34168203629093
0.3909912287076669,3.4749804582664074
0.7900234582037705,4.034997202391044
1.8802986655548137,3.4375053116169645
-0.14285975362124503,3.861344997457652
1.7399973827340953,4.73933524954619
2.6486733767627486,6.47363123399444
0.9976164364488647,3.8233662946228746
0.6319410816871233,3.071052018740204
1.5440612519384997,3.3841020864620264
1.6203581006334469,4.445135176188643
1.4965263478248265,4.072172425784352
1.1581141795046772,5.035069944132956
2.815472579815448,4.243196166114534
-0.9219723727919775,3.165462117823222
2.3254384433447965,6.285304132072757
1.8240723853193082,5.192556779379183
1.3556559915707447,4.057340599093852
2.6253662977833674,5.064316510375539
2.8293731951909464,5.1481587933664255
1.9663731371394504,4.2413662190506205
0.02132208680501435,4.423347142989103
1.9100524441223443,5.268546918819145
0.7646402671741616,4.1550700891270225
1.0102130782474728,4.761286964718272
1.74425295164484,3.3753956450342795
0.18356361542946287,3.9310208091358483
2.1956986357718655,5.381759193368687
0.975971416895543,3.6286175279721893
-0.8398302188120588,4.390725452999195
3.016484805047315,4.743961549954842
0.8080447758063253,4.493476256334012
0.8981154745408195,5.440856067253551
2.367166717998,6.33926465120522
1.1004743325915842,5.989772198483143
0.06005893874022883,1.8860480089389005
1.531988825247178,5.5240138985353
1.8892767053276702,4.916988298624369
2.557700560527307,3.573652663506542
1.901595436585502,4.193158352068507
1.1499184413400836,5.733221357961086
2.222268538049213,6.302574882963533
1.9196911705586928,4.684967444521908
0.565894832939205,3.764322032609958
0.41845548515275044,4.3067884685660385
2.1561860495725833,4.588760442743835
2.984489846067858,5.342413556245777
-1.9717992446272525,1.7436937651998172
3.5143519222794617,5.411021059948254
0.7389772415844434,4.21043233721358
1.1279914743444492,3.759464505768169
1.4331299480913198,4.795322162025239
2.6696704430155496,3.3650621728341212
2.195572344848327,4.362023261580076
-0.3465105862752331,5.69752433057195
1.331411429994192,3.9374188463160116
0.3620605790332747,3.6822417051611196
0.7634379697476216,4.3082175137318695
0.2051170509272926,1.6432607784062383
1.5769709443318978,3.530699852472214
1.4957126513502013,3.44161105150995
2.058352237403018,4.834469107772972
0.06580302100140445,3.824855315763774
2.6393453488915535,5.935806065243739
2.8756652645234757,4.714769328431509
1.877678245620011,4.6014160799600665
-1.0237223761761807,1.9554649358088265
3.1124057135409684,5.79534803380644
-0.6361810184821803,4.320342864877592
4.04911721746368,5.416269554815672
-0.47719789320159123,2.564293276432551
2.014509724050236,5.7328688151363085
3.9742646972681555,7.485176406014801
0.6712891096158102,4.561088792169375
2.404233149369171,5.68776985810138
2.2255105499503096,5.666970010680847
2.5710633163333867,5.3226874221647185
2.0686709151248,5.9316980345989325
0.8257099851627978,3.4185507965822546
2.280219550829782,3.77937752677897
1.8098182244364294,4.815751320671612
-0.3356304055758732,1.01339229738011
-0.4371630508295017,3.3087044789863675
0.24554062344060767,5.00462953236741
0.9311697326891478,4.260750839762013
0.8605406676391144,5.1322523379998275
0.8224256487505014,2.966268628142208
2.8537335483090587,5.898443122595653
2.2873902631970506,5.375919833421554
0.5951281741697153,2.88542522740587
1.5075403908814582,4.575605454769375
1.9688441352824353,2.4889889216451038
1.950929532796947,5.285561854270908
0.6497196724572116,2.911536073937251
2.9137888731319603,6.913976096701145
2.76715753560007,4.662944741737693
2.190506770864409,5.120461696207763
3.3107555063589857,4.153268047331079
-0.061023251399886735,4.080655405238305
1.5289012261874155,3.230530477694522
1.692966371228806,4.725033927903642
0.5609137877788923,4.134685549625491
2.143526630799908,5.369405500738797
0.25018927277351954,4.6630895539657455
0.3935899680934225,4.071467091130153
0.6265901043737654,5.064618450187484
1.6001867899154594,3.633528281513242
-0.2116045839000258,3.237749944256063
2.1863682662354402,4.7773111378713535
0.9604203722979415,4.380861938701119
1.1392601873190205,4.42223320318064
-0.70074537505021,3.0767286957238897
0.7905681388403105,4.724347148476373
2.245816020081733,5.854854567351347
-0.07691398711269914,2.349957387770013
2.6637035497986994,5.15459334100182
2.9657993607681004,5.3664942842061585
2.6399780011515706,4.262185018005096
0.9769805654235244,4.904210750566247
1.4968252285053791,6.237949185518652
0.43950041503947546,4.403679516904034
1.6365629138400535,5.644213908723881
2.0242536509438978,6.152306270019535
1.0268606295956637,4.564173699785529
3.108704337352057,5.412222333337056
1.4732341558487403,3.3805208690417636
1.8350896448108993,3.3364108349845956
1.397587230906891,2.963580706324773
0.6286559754276081,4.167345761903627
1.8266696012352404,5.560873890130631
1.558911948401882,3.953232325014565
3.553243248209921,4.723965524082069
2.0531358934897144,3.372528599132601
1.5588562328290319,4.268888689240984
1.03214959398653,3.5899963748854447
1.3971623815007699,5.21513732295734
1.00710446803725,4.268552444321159
1.9242919227435904,3.2507924248056144
0.4439636020590627,3.9297154048602705
2.5926440332197087,5.53673082526306
1.6127034767742714,4.48160629610316
0.3799155772461198,4.79136327105107
1.223038557155525,2.661895526863927
0.16686665936271128,4.417220759871275
0.5219478807002145,4.572267693616947
-0.9671998080839113,2.700832174974861
0.6769785930464711,4.706455703762561
1.3504173223873237,4.347167409820075
0.9493042829878403,5.628818749432039
1.4055345780334805,6.142950531455196
1.8187750529882505,3.279873708585842
2.337773690548108,3.1018919062197554
0.41362024806800135,4.2058611581737155
1.9868844964756833,5.228300493219038
-0.050903234387075225,2.0514654453524623
1.660020736138532,6.391457906676198
-0.3458445652136617,2.2801302434910813
-0.20601714632562285,3.982302649286009
2.470953873073336,5.113551686575862
-0.605695305328315,3.8945675628149754
1.4668898103288348,3.4514464206514606
-0.06760334459728812,2.0024249080391434
1.6219723146298168,5.039438942573179
-0.4411974417410678,3.1400361524871467
0.8492338341986352,4.247009282395046
1.1446618019344958,4.711719586915626
4.043517815148281,7.2247075161752985
1.9217750160020413,3.6886341499053987
1.252266552080637,3.967084569451944
-1.035436330358102,3.24836577600116
2.0225859790115384,4.9567505332436435
1.8239372397520315,4.372518016997739
1.7440020689668572,3.9246762731111398
2.2113241702796884,6.070996988988268
1.361740109505821,3.411303722393265
1.0146873560399243,3.1911652849599585
0.7999774152290311,4.597003187904149
1.2753745718699012,4.750678090495426
2.0958525168744684,4.992720345920576
2.11402102323117,4.383939504869136
2.5385693668617275,3.975994749827256
2.1219168960786106,4.922770101588101
1.8767300224791426,4.6770685120752855
1.2879053430090681,4.794094617482101
1.0445109668312782,3.2062495826563326
3.2174452515281535,5.3747489461755755
2.155979169098808,4.886948319558046
2.953614196660521,4.765572261446457
1.8262884934378103,5.10114911619572
1.2550510415946043,3.5658000215241166
2.410098562711329,4.534193592561287
2.0075439077793376,4.138876737227506
1.967736801691371,3.016191723313989
1.668210777616542,5.04788441153231
-0.1899706274029369,5.551123338082319
1.7370671429751956,3.634555659347085
2.590428938621846,3.777518824802533
2.0450670870127396,4.201713207349738
0.9496452772263329,3.2068457550649443
1.9677722580116601,4.334999359932093
0.047416861198641636,2.3814574203449648
-0.6803014213474929,2.8062772343216764
0.8393741993991068,4.126726659837081
2.2161038955013685,3.152882968280834
1.285832891584889,5.210871047098962
2.3376265086981474,3.898306163915253
0.5891314896506806,5.3561328192394
0.363534622487214,3.059558842563897
0.8126477702383549,3.2516113075172752
3.6215587155030797,5.996473008216563
0.18610512661240497,2.6027356931821695
1.8975783904666166,4.635304831929833
-1.2049227123393464,3.10483901727483
-0.4948375182011058,1.9140313441937473
2.0767568068957623,3.4562030755265445
0.7704183799798215,2.2821135966025548
1.9145739138322195,3.7415346653524617
2.5249310382270282,4.775091522488252
2.374815444475149,4.936013919876365
1.545570085644463,5.510279593272541
2.413714951421513,5.853797648703191
0.6449191138991854,2.8813394627618245
2.3043310457325776,5.204875954319113
0.2823401722154262,3.255343271693622
1.7264338235064411,5.327573744866176
2.1516731230155264,6.066358873942124
1.2895523821901365,3.893540834212132
2.787373365818979,5.034659629202401
0.30515043683957344,4.469252170766213
1.840464993561802,5.435750091426379
3.7900440915758984,6.58910259958537
2.0416978911201205,4.109804566668617
2.756035403935635,5.247857940833628
1.331040019640969,4.081653373459986
4.7975288766254565,6.042014405553944
1.812260017931757,5.400962529071221
4.36270730452878,7.3764384203821445
1.2121909177414052,5.74486334666991
1.6459330909326324,5.114914195493235
2.5676652847134775,3.3438819510968503
0.6569485791245804,3.7311252996302007
-1.1895541828319383,5.760498708328346
2.486229119187854,7.665602212323524
1.608161718305003,4.959733511994269
1.7817732223727485,4.353152592618598
1.8496858187871226,5.2991090810443495
2.502437036446404,6.5683600223060985
2.5276816926563783,4.442719017429734
1.2144837459652595,5.597225643748628
1.8009689810639231,5.273592581340031
1.7596842277058382,5.681815615265357
-0.18551759828155667,4.5884027888578665
1.2882115338552367,5.0113860683997835
0.6777704053901518,4.99491889889133
1.7555716107289194,5.6620521233548
1.7190732401352204,4.690378929474928
1.2716893785655607,4.514082121321092
1.4882216588476085,4.731964694266821
-0.5377773986597596,3.1743917214984894
0.9401212095700464,3.3031365876819683
1.797181461624091,5.95328073357274
-0.1527153493171307,4.196934884244567
2.1967413043002733,5.0763571417659605
3.2613414967958985,6.172340367358839
0.8265922576610263,3.1537822925736325
1.0056282768663996,3.685917295454537
1.8421770969160702,3.596533808502816
3.1051679997377817,3.004938025262356
2.59419594237853,3.9491785295374164
-0.07097215064827611,3.4983486677288997
0.20464236446800976,4.682938609926379
1.4069927059166205,6.391187825080681
0.7575241784846709,3.3341738799217273
1.0564263061948471,2.6972223903851402
2.617475957639524,5.148761874676407
2.5922197387373793,4.604759678451808
0.49680810599654035,2.9944655372021614
1.490175766178218,3.8342863905268976
3.0582234898183067,6.68715019137619
3.3351462626642996,6.632530854839787
1.6658308832798228,6.978115437457792
0.5842335805071505,3.517809810288151
0.7896223464370751,2.673793075628436
0.8768515345584242,3.978223586566177
0.5351157529802364,4.796068155710619
0.6491884970652351,3.805840481934437
3.5955864018468553,5.924387440754749
1.562673140922332,4.682562750906283
1.20302690535816,6.907022538731191
-0.2638199888075674,3.0650221079829363
1.5518840245045213,4.319230639159658
2.350631739229125,5.613775650185548
1.9574661521934298,3.6276035304180283
1.27352987766284,4.049124328744723
8.582402316043522,6.7220173052640195
5.914349070418862,6.802036727759053
6.685751640148107,4.350270071048215
6.852732220672383,4.305428231734018
5.797924368792588,4.326799716974708
5.918192994390582,6.243989641932772
8.31327544177629,5.916157256663298
6.486222416737467,6.5246012677567835
9.231870097558419,5.39971449944785
6.6148446325691195,6.16658543248004
5.692123514578113,4.228962152492715
6.279355526427424,6.433256260683171
8.313504198042834,6.924983422859825
6.110478713194931,5.559697434479966
6.924285041469723,5.958726053175564
8.984078907154272,7.325830494820423
6.598396951217596,4.616102916962917
6.225481915279609,5.672354416082308
6.711424424490597,5.881888195487168
7.437056498435058,6.230445218739011
5.893050814851483,5.050023775819917
6.89584277741091,6.120059181701703
6.906100406804349,3.856159128226871
5.664339784221034,4.328085045539963
5.532891446936802,5.73013837058203
8.042624768718282,6.333183766290735
7.141767261419445,5.358013740295016
5.425886898283933,3.5691148044571404
6.87892310822477,6.083312139827746
7.738932384607448,6.343251672851184
6.391507613434386,5.058647209051875
6.845541448411174,5.316209335962802
7.650773155358198,6.972366366697436
4.970982562620313,3.989384193403752
5.958554174344116,5.651276929460976
6.7480151267429545,7.450529784872559
5.508849672836169,6.1407065719252785
6.225794234657067,7.043856157214892
5.552175607356622,5.10521569320898
6.421593186460607,5.173064568386158
5.390129150790139,4.5304890206381865
8.762125565174701,6.6449391034676974
6.505947651001569,5.815946634167124
5.939521674052251,6.158492463845915
8.117909811376041,7.261497747881201
7.694560044995548,7.454272340479716
6.371998660303535,5.791608632327653
6.608412123938373,6.887877055596125
5.306067825670281,4.8896121286821685
6.322236583364394,5.902093868659526
6.684409092113107,6.539964751133819
4.536202362468816,4.606812922448003
6.951145614880534,6.312562932153637
7.333698271996177,6.906088583171853
7.044674167195156,4.174857827662992
7.647703770906325,6.364564874162558
7.365290651709521,5.155813716290715
6.0373977343789615,5.288871343319474
7.046137753543731,5.290346253385368
4.76408943084933,5.419496543937625
7.22485998788021,5.612693070725389
6.253616373093058,4.895586993346072
6.250894941128462,5.990548092853134
7.494399714225445,7.812702039078113
6.6428033918515075,5.231310247289327
6.596064366930734,5.558493721951253
7.25179519412142,7.746733421574656
6.242709887402503,5.685712017849878
6.186514954497775,4.165352496937475
6.2237818529068285,4.956140762008035
6.830288707656022,3.703061287304526
6.8872285092711625,5.284407853487201
5.8906272099519015,5.360671397320104
7.468908933379591,5.756735069203548
7.044160134147419,5.147517906832211
5.9554243303898815,4.586217129942435
9.204936674745534,7.830114618123727
8.215043239524707,5.583767424063762
7.516938668103839,6.626347139936809
5.192771053299345,4.505955527164325
6.797295244090814,6.253199439261517
7.244884055862498,5.550283686699353
8.375621799246012,5.623792992494292
6.758657090458202,5.916710580378335
6.791662016813459,5.3756950888661
7.014917018249988,6.623163209934956
7.252655745887377,7.028683659730852
7.744163017172171,5.9917277798191355
8.020974310410795,6.519572163525158
5.397540590108637,4.913168678552593
5.39159032239233,4.9137328683262655
7.621200721061494,6.290411496733936
6.510384813806698,6.840959717845738
7.089600526071423,6.983298215460533
4.811869163220132,5.64148936493622
6.49863791701695,6.210960076597113
4.832852385432791,3.215210708499095
8.769388867148457,5.889378833240694
6.824348381452631,3.941198173394047
6.603781164637724,6.041094351676684
6.126910848853788,5.55235571303796
5.668058431216184,5.946924244529577
7.663227747389118,5.986232608930586
6.75404680214722,6.584238614009831
5.4946192892589725,4.945844608577481
6.064084852943514,3.8860439855671336
4.294522254738645,4.817760876450905
4.972033208417007,5.753832117188067
8.196901850479142,6.6724537142164895
6.7760518145625115,6.497531138319855
7.030700983375694,6.78819613271318
4.965479432452079,4.660682332536078
6.748201075609675,4.760327734708926
6.608584997235628,6.858203902532294
5.8445737238926565,4.805554204515112
7.874824219672965,4.849016346561588
6.4716758547148725,7.383094941854596
7.514167142294905,6.703646963515985
6.254989260324575,4.000066592322282
5.871078267739169,5.808993805249824
5.054973741864858,6.923376797531626
7.415685081982465,7.474413611866344
6.263690616985088,6.035610771821763
6.4843948943116985,4.7512386972017016
7.230634032454364,4.372732581056076
5.828493106740442,5.126651572730968
5.417844907026245,5.475963232113395
6.107587169544076,5.255676589342352
7.619137943843304,5.906917180194253
4.754089968522965,5.190425374228944
6.683208313125799,5.729211060379073
6.697040606739462,6.869797452006907
4.953123408345494,5.894340844809244
7.449654047076883,6.071646148058665
5.976317182627644,5.622806720353415
7.123254198117275,5.250293107663574
5.376111007592529,5.097246370138111
6.615795247365176,6.971238048470671
5.419429941736086,4.553726438983879
6.154037343537461,5.708095114653369
7.231241009778925,6.261272488943007
7.925791005567679,7.8022466510706145
7.100582884257376,7.604002712686375
6.891725878640241,5.680058896709063
7.187652946447055,5.899614072524979
6.5154201473048285,3.027611490769749
5.225103795343371,4.56312727644508
8.082967606486722,6.007655213437484
5.520954491681964,3.575447611739233
6.9301735704614895,7.067488112826219
6.675767396880308,4.737841820343909
6.825273610025559,4.7995209263852825
5.0159752214999465,5.07734618637308
5.858438586225894,5.220099647472911
4.974923179327262,3.9746095067154874
7.2987960602737765,6.748269973106083
5.20081000820421,3.1860505150183585
6.604812919428473,6.021258957529926
7.037834758814792,5.0555311784374775
4.368422236060632,5.688462958077892
6.782179318871989,4.878111029135989
7.712451173545001,6.970427154766182
5.306430304778354,4.781598051273735
6.796717613197037,5.207445961407731
7.028465787860922,6.8632171141858045
6.481515455968154,3.9357856692774202
4.8361234465218335,4.410194667415835
5.958979356545633,3.616851608060519
7.757323070575843,6.608353760808547
5.16639550221808,5.962756325145044
6.009858361965589,4.767177085153556
6.773861521141193,7.003862093860343
6.521225128482641,7.149693683254963
5.950993294696648,6.541575367314499
5.980526000105753,4.843530510663294
7.120264391307933,5.7793565139618535
6.090488615429261,5.167645111646978
7.097071469603322,5.93144005928569
7.496317343316697,4.3675832489018855
6.593075385747365,4.613354161030559
8.342487333739287,5.655142986628577
8.73128022636806,6.37583272325577
6.137400592360291,7.090659729886859
6.866550105525158,6.044300211793189
6.08764035243478,5.218705538650629
7.164714886145315,4.969421122546071
4.339861562320587,5.147058205958473
8.469239470452184,6.4452108795658045
7.224591762195204,5.260053967285013
6.425957078470674,4.697684876064061
4.029732147490041,4.220280741833637
5.802412357627785,5.829398620947517
5.824235882479702,4.260288394421458
7.167793337295453,6.2459364002651006
5.6842710280397,4.823331426693118
8.267131237231519,6.464306793280676
6.601895181226327,5.526229576900497
5.48472233606327,3.098734393664272
5.317590318525873,5.806703426854163
4.735065528636143,3.3306681054521823
5.7895294311771,5.359289788375747
6.380130455118733,5.281285253879427
7.388557279877988,3.8563111946583017
5.84622154262848,4.9723994462904475
5.66923781445452,6.7161000101740775
7.286048000683457,5.882972011618427
5.191294899724841,3.359233594874985
7.049926521748532,5.902901098317682
5.668001326961599,4.8758038343149135
7.885530669773133,6.353362106645943
7.064594890874397,5.9873738456513514
5.922105695642074,5.340311451530046
7.506100802645248,7.570041790206105
5.589002939365451,5.973534986959358
5.5646514853798426,5.665974443115605
5.422847030166293,5.769072786369041
6.096675305287476,4.998760058844572
4.087495242511265,3.976532364791158
6.641274964399752,4.364970547861416
7.469349383541502,6.762064865683355
6.681036228447722,5.066913663439406
5.5835919366200475,6.172218864663644
6.468268046061249,4.32725953630851
6.9990527174782775,5.194086236625717
7.042565809469739,5.628950143840096
7.541220894527184,5.2860855225537895
6.890856015530419,5.33024837868311
8.010490972374177,9.06346299687584
5.745248183041261,4.368947458116265
7.069529398508339,4.897875051190778
4.0828165626507795,4.980105257423891
5.852533928632142,5.876064572817487
7.01655991593364,4.679834477057709
6.790685516008641,5.922613482780598
7.002976510381605,5.784323232946568
6.6195935876302805,5.538715089764819
6.985045352864052,4.924440286467451
7.763246332918468,5.478662067218499
6.706010364676468,3.600363422836143
4.807786758495709,5.194136155758552
8.063264608771092,4.460127520943794
6.844996205963715,5.780812044674896
7.6328129283818935,6.117594534573651
4.8423485038844865,4.507275666186228
8.099495595276611,5.5018964256811795
6.889933694202725,5.6764769148522864
6.3379372546900035,4.8026205421223445
5.089451353681561,6.02460539374179
5.817799651416471,4.769711144085699
6.8369495277371755,5.480276393557304
5.791191700044855,4.163878254093552
6.435237034237521,5.486434936118607
7.620790632134306,5.2483250842502045
6.250797861020122,5.189793889164738
6.333579198686461,4.799978892247294
5.8811246323527095,4.004350851140865
5.891147876652311,3.1435113668240486
5.88576273802542,5.361193420552044
6.976775662066561,6.401169599927573
6.5003137470482635,3.283494907694198
7.311245635257276,3.817974814927198
6.521707068941135,7.150873433842079
7.5907780025873715,5.416898038178399
5.637465932586358,6.70537227074991
8.611938313561058,6.560628401921714
4.274334950165887,5.132037293703619
7.209100419043233,4.970047716516591
3.887725089202133,4.48216748095133
6.318215835243694,4.505813486306274
6.622640695218961,5.46228061417413
5.487973646262018,5.938975084393354
6.277090540346443,4.199714463361685
5.151353036057406,4.4644851760705615
5.171713137075503,5.638253996354107
7.480569523777012,6.444743945070549
7.744182855116669,5.176323429751214
4.943962075856394,6.455518627440818
8.109694377205088,7.077413766155618
5.883734445182509,5.00681264683869
7.247579949082203,4.948363585636379
6.676782755457544,4.920018778441618
7.799231718553493,7.993823939067223
5.644183044964475,4.695844021815555
5.764456494292081,5.838774507007643
5.853707380773241,5.757724935534556
6.1016352738434865,6.413619012417433
6.125165440367926,5.3192173839738
7.456427240031887,6.743383094333596
7.5396354566178285,5.901352730089334
7.739253473698072,5.673018541798847
3.994224456758406,4.32556351874681
5.448360468318784,3.2254654487632206
7.085046255064312,4.791538629860216
7.56155292864364,5.643425945227065
5.624603599347594,4.228373921245835
5.272695911348431,4.8768168009369495
5.244712431104832,2.765268207965108
4.836251589854487,4.9826924602552145
6.83940413300101,6.84653746947417
6.322628052641809,5.095151792688402
4.47060163691921,1.7514921854700245
1.9794772541614614,-0.019839926881056735
3.3154065574268032,0.5245071757592498
3.53736201936763,2.6193468286175725
4.708479389785513,2.2932656218802414
3.4190782956286068,1.5304508974686593
3.4349092443906195,1.8307290254865425
2.6188456464631775,1.3534831919225072
4.373169220405947,2.0890141224771495
2.166616553344081,1.0612637409179526
4.342399868530784,2.6938797688829856
4.943623659124606,2.9905585611849763
2.566524670789337,-0.38136804647964984
3.736735639985942,2.5007654215588015
4.960549741241187,2.327794711356148
3.3748103376271605,0.7405244899377573
3.302907171057882,2.047092881372916
3.0539638591558043,1.320782255451206
3.566469255811812,1.936530371080767
3.3628598065331183,1.820665416458903
3.959819140476704,1.7772501660971631
4.251676153344398,2.216668543338163
4.6584775628687485,1.5444311127067551
3.201801870731614,1.4145416465892744
3.1349680839162963,0.7038425143411969
2.921981123326586,1.4727786956002489
3.5829737573270264,0.7573200745248839
3.207158928847976,1.5712992249026374
4.537915135643308,0.4514374772722234
2.274712189650711,2.4872432290479534
4.131050816952717,1.402973719097396
